name,smiles,inchi,mass,Ethyl,Aldehydes,Carbonyl,Peroxide,Pan
CHOC3COO2,[O]OCC(=O)CC=O,"InChI=1S/C4H5O4/c5-2-1-4(6)3-8-7/h2H,1,3H2",117.0801,3,1,1,1,0
CHOC3COO,[O]CC(=O)CC=O,"InChI=1S/C4H5O3/c5-2-1-4(7)3-6/h2H,1,3H2",101.0807,3,1,1,0,0
C413COOOH,OOCC(=O)CC=O,"InChI=1S/C4H6O4/c5-2-1-4(6)3-8-7/h2,7H,1,3H2",118.0880,3,1,1,1,0
C5COCHOO,[O]CC(=O)CCC=O,"InChI=1S/C5H7O3/c6-3-1-2-5(8)4-7/h3H,1-2,4H2",115.1073,4,1,1,0,0
C5COCHOOOH,OOCC(=O)CCC=O,"InChI=1S/C5H8O4/c6-3-1-2-5(7)4-9-8/h3,8H,1-2,4H2",132.1146,4,1,1,1,0
CHOC2CO3,[O]OC(=O)CCC=O,"InChI=1S/C4H5O4/c5-3-1-2-4(6)8-7/h3H,1-2H2",117.0801,3,1,1,1,0
CHOC2CO2,O=CCCC(=O)[O],"InChI=1S/C4H5O3/c5-3-1-2-4(6)7/h3H,1-2H2",101.0807,3,1,1,0,0
CHOC2PAN,O=CCCC(=O)OON(=O)=O,"InChI=1S/C4H5NO6/c6-3-1-2-4(7)10-11-5(8)9/h3H,1-2H2",163.0856,3,1,1,2,1
CHOC2CO3H,OOC(=O)CCC=O,"InChI=1S/C4H6O4/c5-3-1-2-4(6)8-7/h3,7H,1-2H2",118.0880,3,1,1,1,0
CHOC2H4OOH,OOCCC=O,"InChI=1S/C3H6O3/c4-2-1-3-6-5/h2,5H,1,3H2",90.0779,2,1,0,1,0
CHEX,C1CCCCC1,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,84.1595,6,0,0,0,0
CHEXO2,[O]OC1CCCCC1,"InChI=1S/C6H11O2/c7-8-6-4-2-1-3-5-6/h6H,1-5H2",115.1503,6,0,0,1,0
CHEXO,[O]C1CCCCC1,"InChI=1S/C6H11O/c7-6-4-2-1-3-5-6/h6H,1-5H2",99.1509,6,0,0,0,0
CHEXOOH,OOC1CCCCC1,"InChI=1S/C6H12O2/c7-8-6-4-2-1-3-5-6/h6-7H,1-5H2",116.1583,6,0,0,1,0
CHEXNO3,O=N(=O)OC1CCCCC1,"InChI=1S/C6H11NO3/c8-7(9)10-6-4-2-1-3-5-6/h6H,1-5H2",145.1564,6,0,0,0,0
BENZENE,c1ccccc1,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,78.1118,6,0,0,0,0
OXEPIN,O1C=CC=CC=C1,InChI=1S/C6H6O/c1-2-4-6-7-5-3-1/h1-6H,94.1112,2,0,0,0,0
MALDIAL,O=CC=CC=O,InChI=1S/C4H4O2/c5-3-1-2-4-6/h1-4H,84.0734,2,2,0,0,0
MUCONALD1,O=CC=CC=CC=O,InChI=1S/C6H6O2/c7-5-3-1-2-4-6-8/h1-6H,110.1106,3,2,0,0,0
PHENOL,Oc1ccccc1,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H",94.1112,6,0,0,0,0
C6DIALOHO2,O=CC=CC(O[O])C(O)C=O,"InChI=1S/C6H7O5/c7-3-1-2-6(11-10)5(9)4-8/h1-6,9H",159.1168,4,2,0,1,0
C6DIALOHO,O=CC=CC([O])C(O)C=O,"InChI=1S/C6H7O4/c7-3-1-2-5(9)6(10)4-8/h1-6,10H",143.1174,4,2,0,0,0
MALDIALO2,[O]OC(C=O)C(O)C=O,"InChI=1S/C4H5O5/c5-1-3(7)4(2-6)9-8/h1-4,7H",133.0795,3,2,0,1,0
MALDIALO,O=CC(O)C([O])C=O,"InChI=1S/C4H5O4/c5-1-3(7)4(8)2-6/h1-4,7H",117.0801,3,2,0,0,0
MALDIALOOH,OOC(C=O)C(O)C=O,"InChI=1S/C4H6O5/c5-1-3(7)4(2-6)9-8/h1-4,7-8H",134.0874,3,2,0,1,0
HOCOC4DIAL,O=CC(=O)C(O)C=O,"InChI=1S/C4H4O4/c5-1-3(7)4(8)2-6/h1-3,7H",116.0722,3,2,1,0,0
HOHOC4DIAL,O=CC(O)C(O)C=O,"InChI=1S/C4H6O4/c5-1-3(7)4(8)2-6/h1-4,7-8H",118.0880,3,2,0,0,0
CO2C4DIAL,O=CC(=O)C(=O)C=O,InChI=1S/C4H2O4/c5-1-3(7)4(8)2-6/h1-2H,114.0563,3,2,2,0,0
C5CO2OHCO3,OC(C=O)C(=O)C=CC(=O)O[O],"InChI=1S/C6H5O6/c7-3-5(9)4(8)1-2-6(10)12-11/h1-3,5,9H",173.1003,4,1,2,1,0
C32OH13CO,O=CC(O)C=O,"InChI=1S/C3H4O3/c4-1-3(6)2-5/h1-3,6H",88.0621,2,2,0,0,0
HCOCOHCO3,OC(C=O)C(=O)O[O],"InChI=1S/C3H3O5/c4-1-2(5)3(6)8-7/h1-2,5H",119.0529,2,1,1,1,0
HCOCOHCO2,O=CC(O)C(=O)[O],"InChI=1S/C3H3O4/c4-1-2(5)3(6)7/h1-2,5H",103.0535,2,1,1,0,0
HCOCOHPAN,O=CC(O)C(=O)OON(=O)=O,"InChI=1S/C3H3NO7/c5-1-2(6)3(7)10-11-4(8)9/h1-2,6H",165.0584,2,1,1,2,1
HCOCOHCO3H,OC(C=O)C(=O)OO,"InChI=1S/C3H4O5/c4-1-2(5)3(6)8-7/h1-2,5,7H",120.0609,2,1,1,1,0
MALDIALCO3,[O]OC(=O)C=CC=O,InChI=1S/C4H3O4/c5-3-1-2-4(6)8-7/h1-3H,115.0642,2,1,1,1,0
MALDIALCO2,O=CC=CC(=O)[O],InChI=1S/C4H3O3/c5-3-1-2-4(6)7/h1-3H,99.0648,2,1,1,0,0
C6DALOHOOH,O=CC=CC(OO)C(O)C=O,"InChI=1S/C6H8O5/c7-3-1-2-6(11-10)5(9)4-8/h1-6,9-10H",160.1247,4,2,0,1,0
C6DIALCO3,O=CC=CC=CC(=O)O[O],InChI=1S/C6H5O4/c7-5-3-1-2-4-6(8)10-9/h1-5H,141.1015,3,1,1,1,0
C6AL2OHNO3,O=CC=CC(ON(=O)=O)C(O)C=O,"InChI=1S/C6H7NO6/c8-3-1-2-6(5(10)4-9)13-7(11)12/h1-6,10H",189.1229,4,2,0,0,0
C6136CO2OH,O=CC=CC(=O)C(O)C=O,"InChI=1S/C6H6O4/c7-3-1-2-5(9)6(10)4-8/h1-4,6,10H",142.1094,4,2,1,0,0
C6DIAL23OH,O=CC=CC(O)C(O)C=O,"InChI=1S/C6H8O4/c7-3-1-2-5(9)6(10)4-8/h1-6,9-10H",144.1253,4,2,0,0,0
C6DIALCO2,O=CC=CC=CC(=O)[O],InChI=1S/C6H5O3/c7-5-3-1-2-4-6(8)9/h1-5H,125.1021,3,1,1,0,0
C6DIALPAN,O=CC=CC=CC(=O)OON(=O)=O,InChI=1S/C6H5NO6/c8-5-3-1-2-4-6(9)12-13-7(10)11/h1-5H,187.1070,3,1,1,2,1
C6ALCO2H,O=CC=CC=CC(=O)O,"InChI=1S/C6H6O3/c7-5-3-1-2-4-6(8)9/h1-5H,(H,8,9)",126.1100,3,1,1,0,0
C6ALCO3H,O=CC=CC=CC(=O)OO,"InChI=1S/C6H6O4/c7-5-3-1-2-4-6(8)10-9/h1-5,9H",142.1094,3,1,1,1,0
MALDIALPAN,O=CC=CC(=O)OON(=O)=O,InChI=1S/C4H3NO6/c6-3-1-2-4(7)10-11-5(8)9/h1-3H,161.0697,2,1,1,2,1
MALDALCO3H,OOC(=O)C=CC=O,"InChI=1S/C4H4O4/c5-3-1-2-4(6)8-7/h1-3,7H",116.0722,2,1,1,1,0
MALDALCO2H,O=CC=CC(=O)O,"InChI=1S/C4H4O3/c5-3-1-2-4(6)7/h1-3H,(H,6,7)",100.0728,2,1,1,0,0
C5CO2OHPAN,O=CC(O)C(=O)C=CC(=O)OON(=O)=O,"InChI=1S/C6H5NO8/c8-3-5(10)4(9)1-2-6(11)14-15-7(12)13/h1-3,5,10H",219.1058,4,1,2,2,1
C5COOHCO3H,OC(C=O)C(=O)C=CC(=O)OO,"InChI=1S/C6H6O6/c7-3-5(9)4(8)1-2-6(10)12-11/h1-3,5,9,11H",174.1082,4,1,2,1,0
ALVINOO,[O-][O+]=[C]C=CC=O,InChI=1S/C4H3O3/c5-3-1-2-4-7-6/h1-3H,99.0648,2,1,0,0,0
TOLUENE,Cc1ccccc1,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",92.1384,7,0,0,0,0
C6H5CH2O2,[O]OCc1ccccc1,"InChI=1S/C7H7O2/c8-9-6-7-4-2-1-3-5-7/h1-5H,6H2",123.1293,7,0,0,1,0
C6H5CH2O,[O]Cc1ccccc1,"InChI=1S/C7H7O/c8-6-7-4-2-1-3-5-7/h1-5H,6H2",107.1299,7,0,0,0,0
C6H5CH2OOH,OOCc1ccccc1,"InChI=1S/C7H8O2/c8-9-6-7-4-2-1-3-5-7/h1-5,8H,6H2",124.1372,7,0,0,1,0
C6H5CH2OH,OCc1ccccc1,"InChI=1S/C7H8O/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",108.1378,7,0,0,0,0
BENZAL,O=Cc1ccccc1,InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H,106.1219,7,1,0,0,0
C6H5CH2NO3,O=N(=O)OCc1ccccc1,"InChI=1S/C7H7NO3/c9-8(10)11-6-7-4-2-1-3-5-7/h1-5H,6H2",153.1354,7,0,0,0,0
TOLOXPIN,CC1=COC=CC=C1,"InChI=1S/C7H8O/c1-7-4-2-3-5-8-6-7/h2-6H,1H3",108.1378,3,0,0,0,0
MUCONALD2,O=CC=CC=CC(=O)C,"InChI=1S/C7H8O2/c1-7(9)5-3-2-4-6-8/h2-6H,1H3",124.1372,4,1,1,0,0
C72COHOAO2,O=CC=CC(O)C(O[O])C(=O)C,"InChI=1S/C7H9O5/c1-5(9)7(12-11)6(10)3-2-4-8/h2-4,6-7,10H,1H3",173.1434,5,1,1,1,0
C72COHOBO2,[O]OC(C=CC(=O)C)C(O)C=O,"InChI=1S/C7H9O5/c1-5(9)2-3-7(12-11)6(10)4-8/h2-4,6-7,10H,1H3",173.1434,5,1,1,1,0
C72COHOBO,O=CC(O)C([O])C=CC(=O)C,"InChI=1S/C7H9O4/c1-5(9)2-3-6(10)7(11)4-8/h2-4,6-7,11H,1H3",157.1440,5,1,1,0,0
C5DICARB,O=CC=CC(=O)C,"InChI=1S/C5H6O2/c1-5(7)3-2-4-6/h2-4H,1H3",98.0999,3,1,1,0,0
C72COHOAO,O=CC=CC(O)C([O])C(=O)C,"InChI=1S/C7H9O4/c1-5(9)7(11)6(10)3-2-4-8/h2-4,6-7,10H,1H3",157.1440,5,1,1,0,0
C5DICARBO2,[O]OC(C(=O)C)C(O)C=O,"InChI=1S/C5H7O5/c1-3(7)5(10-9)4(8)2-6/h2,4-5,8H,1H3",147.1061,4,1,1,1,0
C5DICARBO,O=CC(O)C([O])C(=O)C,"InChI=1S/C5H7O4/c1-3(7)5(9)4(8)2-6/h2,4-5,8H,1H3",131.1067,4,1,1,0,0
C5DICAROOH,OOC(C(=O)C)C(O)C=O,"InChI=1S/C5H8O5/c1-3(7)5(10-9)4(8)2-6/h2,4-5,8-9H,1H3",148.1140,4,1,1,1,0
C5134CO2OH,O=CC(O)C(=O)C(=O)C,"InChI=1S/C5H6O4/c1-3(7)5(9)4(8)2-6/h2,4,8H,1H3",130.0987,4,1,2,0,0
C514CO23OH,O=CC(O)C(O)C(=O)C,"InChI=1S/C5H8O4/c1-3(7)5(9)4(8)2-6/h2,4-5,8-9H,1H3",132.1146,4,1,1,0,0
C723COHOA,O=CC=CC(O)C(=O)C(=O)C,"InChI=1S/C7H8O4/c1-5(9)7(11)6(10)3-2-4-8/h2-4,6,10H,1H3",156.1360,5,1,2,0,0
C72COHOAOH,O=CC=CC(O)C(O)C(=O)C,"InChI=1S/C7H10O4/c1-5(9)7(11)6(10)3-2-4-8/h2-4,6-7,10-11H,1H3",158.1519,5,1,1,0,0
C7COHOAOOH,O=CC=CC(O)C(OO)C(=O)C,"InChI=1S/C7H10O5/c1-5(9)7(12-11)6(10)3-2-4-8/h2-4,6-7,10-11H,1H3",174.1513,5,1,1,1,0
C7COHOBNO3,O=CC(O)C(C=CC(=O)C)ON(=O)=O,"InChI=1S/C7H9NO6/c1-5(10)2-3-7(6(11)4-9)14-8(12)13/h2-4,6-7,11H,1H3",203.1495,5,1,1,0,0
C7COHOBOOH,OOC(C=CC(=O)C)C(O)C=O,"InChI=1S/C7H10O5/c1-5(9)2-3-7(12-11)6(10)4-8/h2-4,6-7,10-11H,1H3",174.1513,5,1,1,1,0
C725COHOB,O=CC(O)C(=O)C=CC(=O)C,"InChI=1S/C7H8O4/c1-5(9)2-3-6(10)7(11)4-8/h2-4,7,11H,1H3",156.1360,5,1,2,0,0
C72COHOBOH,O=CC(O)C(O)C=CC(=O)C,"InChI=1S/C7H10O4/c1-5(9)2-3-6(10)7(11)4-8/h2-4,6-7,10-11H,1H3",158.1519,5,1,1,0,0
C5CO14O2,CC(=O)C=CC(=O)O[O],"InChI=1S/C5H5O4/c1-4(6)2-3-5(7)9-8/h2-3H,1H3",129.0908,3,0,2,1,0
C5CO14OOH,CC(=O)C=CC(=O)OO,"InChI=1S/C5H6O4/c1-4(6)2-3-5(7)9-8/h2-3,8H,1H3",130.0987,3,0,2,1,0
C5CO14OH,CC(=O)C=CC(=O)O,"InChI=1S/C5H6O3/c1-4(6)2-3-5(7)8/h2-3H,1H3,(H,7,8)",114.0993,3,0,2,0,0
C5COO2NO2,O=N(=O)OOC(=O)C=CC(=O)C,"InChI=1S/C5H5NO6/c1-4(7)2-3-5(8)11-12-6(9)10/h2-3H,1H3",175.0963,3,0,2,2,1
MUCALD2O2,[O]OC(=O)C=CC=CC(=O)C,"InChI=1S/C7H7O4/c1-6(8)4-2-3-5-7(9)11-10/h2-5H,1H3",155.1281,4,0,2,1,0
MUCALDNO2,O=N(=O)OOC(=O)C=CC=CC(=O)C,"InChI=1S/C7H7NO6/c1-6(9)4-2-3-5-7(10)13-14-8(11)12/h2-5H,1H3",201.1336,4,0,2,2,1
MUCALDOOH,OOC(=O)C=CC=CC(=O)C,"InChI=1S/C7H8O4/c1-6(8)4-2-3-5-7(9)11-10/h2-5,10H,1H3",156.1360,4,0,2,1,0
MUCALDOH,CC(=O)C=CC=CC(=O)O,"InChI=1S/C7H8O3/c1-6(8)4-2-3-5-7(9)10/h2-5H,1H3,(H,9,10)",140.1366,4,0,2,0,0
KETVINOO,CC(=O)C=C[CH]O[O],"InChI=1S/C5H6O3/c1-5(6)3-2-4-8-7/h2-4H,1H3",114.0993,3,1,1,0,0
C71456CODB,O=CC=CC(=O)C(=O)C(=O)C,"InChI=1S/C7H6O4/c1-5(9)7(11)6(10)3-2-4-8/h2-4H,1H3",154.1201,5,1,3,0,0
C63CODBCO3,[O]OC(=O)C=CC(=O)C(=O)C(=O)C,"InChI=1S/C7H5O6/c1-4(8)7(11)5(9)2-3-6(10)13-12/h2-3H,1H3",185.1110,5,0,4,1,0
C54CO,O=CC(=O)C(=O)C(=O)C,"InChI=1S/C5H4O4/c1-3(7)5(9)4(8)2-6/h2H,1H3",128.0829,4,1,3,0,0
C63CODBPAN,O=N(=O)OOC(=O)C=CC(=O)C(=O)C(=O)C,"InChI=1S/C7H5NO8/c1-4(9)7(12)5(10)2-3-6(11)15-16-8(13)14/h2-3H,1H3",231.1165,5,0,4,2,1
C6CODBCO3H,OOC(=O)C=CC(=O)C(=O)C(=O)C,"InChI=1S/C7H6O6/c1-4(8)7(11)5(9)2-3-6(10)13-12/h2-3,12H,1H3",186.1189,5,0,4,1,0
C42COOHNO3,O=CC(ON(=O)=O)C(O)C=O,"InChI=1S/C4H5NO6/c6-1-3(8)4(2-7)11-5(9)10/h1-4,8H",163.0856,3,2,0,0,0
C71236CODB,O=CC(=O)C(=O)C=CC(=O)C,"InChI=1S/C7H6O4/c1-5(9)2-3-6(10)7(11)4-8/h2-4H,1H3",154.1201,5,1,3,0,0
EBENZ,CCc1ccccc1,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",106.1650,8,0,0,0,0
C6H5C2H4O2,[O]OCCc1ccccc1,"InChI=1S/C8H9O2/c9-10-7-6-8-4-2-1-3-5-8/h1-5H,6-7H2",137.1559,8,0,0,1,0
C6H5C2H4O,[O]CCc1ccccc1,"InChI=1S/C8H9O/c9-7-6-8-4-2-1-3-5-8/h1-5H,6-7H2",121.1565,8,0,0,0,0
C6H5C2NO3,O=N(=O)OCCc1ccccc1,"InChI=1S/C8H9NO3/c10-9(11)12-7-6-8-4-2-1-3-5-8/h1-5H,6-7H2",167.1620,8,0,0,0,0
C6H5C2OOH,OOCCc1ccccc1,"InChI=1S/C8H10O2/c9-10-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",138.1638,8,0,0,1,0
C6H5CH2CHO,O=CCc1ccccc1,"InChI=1S/C8H8O/c9-7-6-8-4-2-1-3-5-8/h1-5,7H,6H2",120.1485,8,1,0,0,0
C6H5C2OH,OCCc1ccccc1,"InChI=1S/C8H10O/c9-7-6-8-4-2-1-3-5-8/h1-5,9H,6-7H2",122.1644,8,0,0,0,0
EBOXPIN,CCC12C=CC=CC2O1,"InChI=1S/C8H10O/c1-2-8-6-4-3-5-7(8)9-8/h3-7H,2H2,1H3",122.1644,6,0,0,0,0
MUCONALD7,O=CC=CC=CC(=O)CC,"InChI=1S/C8H10O2/c1-2-8(10)6-4-3-5-7-9/h3-7H,2H2,1H3",138.1638,5,1,1,0,0
C82COHOAO2,CCC(=O)C(O[O])C(O)C=CC=O,"InChI=1S/C8H11O5/c1-2-6(10)8(13-12)7(11)4-3-5-9/h3-5,7-8,11H,2H2,1H3",187.1699,6,1,1,1,0
C82COHOAO,CCC(=O)C([O])C(O)C=CC=O,"InChI=1S/C8H11O4/c1-2-6(10)8(12)7(11)4-3-5-9/h3-5,7-8,11H,2H2,1H3",171.1705,6,1,1,0,0
C8COHOAOOH,CCC(=O)C(OO)C(O)C=CC=O,"InChI=1S/C8H12O5/c1-2-6(10)8(13-12)7(11)4-3-5-9/h3-5,7-8,11-12H,2H2,1H3",188.1779,6,1,1,1,0
C823COHOA,CCC(=O)C(=O)C(O)C=CC=O,"InChI=1S/C8H10O4/c1-2-6(10)8(12)7(11)4-3-5-9/h3-5,7,11H,2H2,1H3",170.1626,6,1,2,0,0
C82COHOBO2,[O]OC(C=CC(=O)CC)C(O)C=O,"InChI=1S/C8H11O5/c1-2-6(10)3-4-8(13-12)7(11)5-9/h3-5,7-8,11H,2H2,1H3",187.1699,6,1,1,1,0
C82COHOBO,CCC(=O)C=CC([O])C(O)C=O,"InChI=1S/C8H11O4/c1-2-6(10)3-4-7(11)8(12)5-9/h3-5,7-8,12H,2H2,1H3",171.1705,6,1,1,0,0
C8COHOBNO3,CCC(=O)C=CC(ON(=O)=O)C(O)C=O,"InChI=1S/C8H11NO6/c1-2-6(11)3-4-8(7(12)5-10)15-9(13)14/h3-5,7-8,12H,2H2,1H3",217.1760,6,1,1,0,0
C8COHOBOOH,OOC(C=CC(=O)CC)C(O)C=O,"InChI=1S/C8H12O5/c1-2-6(10)3-4-8(13-12)7(11)5-9/h3-5,7-8,11-12H,2H2,1H3",188.1779,6,1,1,1,0
C825COHOB,CCC(=O)C=CC(=O)C(O)C=O,"InChI=1S/C8H10O4/c1-2-6(10)3-4-7(11)8(12)5-9/h3-5,8,12H,2H2,1H3",170.1626,6,1,2,0,0
C82COHOBOH,CCC(=O)C=CC(O)C(O)C=O,"InChI=1S/C8H12O4/c1-2-6(10)3-4-7(11)8(12)5-9/h3-5,7-8,11-12H,2H2,1H3",172.1785,6,1,1,0,0
C6DICARB,CCC(=O)C=CC=O,"InChI=1S/C6H8O2/c1-2-6(8)4-3-5-7/h3-5H,2H2,1H3",112.1265,4,1,1,0,0
C6DICARBO2,[O]OC(C(O)C=O)C(=O)CC,"InChI=1S/C6H9O5/c1-2-4(8)6(11-10)5(9)3-7/h3,5-6,9H,2H2,1H3",161.1327,5,1,1,1,0
C6DICARBO,CCC(=O)C([O])C(O)C=O,"InChI=1S/C6H9O4/c1-2-4(8)6(10)5(9)3-7/h3,5-6,9H,2H2,1H3",145.1333,5,1,1,0,0
C6DICAROOH,OOC(C(O)C=O)C(=O)CC,"InChI=1S/C6H10O5/c1-2-4(8)6(11-10)5(9)3-7/h3,5-6,9-10H,2H2,1H3",162.1406,5,1,1,1,0
C6134CO2OH,CCC(=O)C(=O)C(O)C=O,"InChI=1S/C6H8O4/c1-2-4(8)6(10)5(9)3-7/h3,5,9H,2H2,1H3",144.1253,5,1,2,0,0
C614CO23OH,CCC(=O)C(O)C(O)C=O,"InChI=1S/C6H10O4/c1-2-4(8)6(10)5(9)3-7/h3,5-6,9-10H,2H2,1H3",146.1412,5,1,1,0,0
C82COHOAOH,CCC(=O)C(O)C(O)C=CC=O,"InChI=1S/C8H12O4/c1-2-6(10)8(12)7(11)4-3-5-9/h3-5,7-8,11-12H,2H2,1H3",172.1785,6,1,1,0,0
C5CO23CHO,CCC(=O)C(=O)C=O,"InChI=1S/C5H6O3/c1-2-4(7)5(8)3-6/h3H,2H2,1H3",114.0993,4,1,2,0,0
CO3H4CHO,CCC(=O)C(O)C=O,"InChI=1S/C5H8O3/c1-2-4(7)5(8)3-6/h3,5,8H,2H2,1H3",116.1152,4,1,1,0,0
C6DCARBBO2,CCC(=O)C=CC(=O)O[O],"InChI=1S/C6H7O4/c1-2-5(7)3-4-6(8)10-9/h3-4H,2H2,1H3",143.1174,4,0,2,1,0
C6DCARBBO,CCC(=O)C=CC(=O)[O],"InChI=1S/C6H7O3/c1-2-5(7)3-4-6(8)9/h3-4H,2H2,1H3",127.1180,4,0,2,0,0
C6DCARBPAN,CCC(=O)C=CC(=O)OON(=O)=O,"InChI=1S/C6H7NO6/c1-2-5(8)3-4-6(9)12-13-7(10)11/h3-4H,2H2,1H3",189.1229,4,0,2,2,1
C6DCRBBOOH,CCC(=O)C=CC(=O)OO,"InChI=1S/C6H8O4/c1-2-5(7)3-4-6(8)10-9/h3-4,9H,2H2,1H3",144.1253,4,0,2,1,0
C6DCRBBOH,CCC(=O)C=CC(=O)O,"InChI=1S/C6H8O3/c1-2-5(7)3-4-6(8)9/h3-4H,2H2,1H3,(H,8,9)",128.1259,4,0,2,0,0
EGLYOO,[O-][O+]=CC(=O)CC,"InChI=1S/C4H6O3/c1-2-4(5)3-7-6/h3H,2H2,1H3",102.0886,2,0,0,0,0
TM135B,Cc1cc(C)cc(C)c1,"InChI=1S/C9H12/c1-7-4-8(2)6-9(3)5-7/h4-6H,1-3H3",120.1916,9,0,0,0,0
TM135OXPIN,CC1=CC2(C)OC2C(=C1)C,"InChI=1S/C9H12O/c1-6-4-7(2)8-9(3,5-6)10-8/h4-5,8H,1-3H3",136.1910,7,0,0,0,0
TMBO2,[O]OCc1cc(C)cc(C)c1,"InChI=1S/C9H11O2/c1-7-3-8(2)5-9(4-7)6-11-10/h3-5H,6H2,1-2H3",151.1824,9,0,0,1,0
TMBO,[O]Cc1cc(C)cc(C)c1,"InChI=1S/C9H11O/c1-7-3-8(2)5-9(4-7)6-10/h3-5H,6H2,1-2H3",135.1830,9,0,0,0,0
TMBNO3,O=N(=O)OCc1cc(C)cc(C)c1,"InChI=1S/C9H11NO3/c1-7-3-8(2)5-9(4-7)6-13-10(11)12/h3-5H,6H2,1-2H3",181.1885,9,0,0,0,0
TMBOOH,OOCc1cc(C)cc(C)c1,"InChI=1S/C9H12O2/c1-7-3-8(2)5-9(4-7)6-11-10/h3-5,10H,6H2,1-2H3",152.1904,9,0,0,1,0
TMBCHO,O=Cc1cc(C)cc(C)c1,"InChI=1S/C9H10O/c1-7-3-8(2)5-9(4-7)6-10/h3-6H,1-2H3",134.1751,9,1,0,0,0
TMBOH,OCc1cc(C)cc(C)c1,"InChI=1S/C9H12O/c1-7-3-8(2)5-9(4-7)6-10/h3-5,10H,6H2,1-2H3",136.1910,9,0,0,0,0
MUCONALD3,O=CC(=CC(=CC(=O)C)C)C,"InChI=1S/C9H12O2/c1-7(5-9(3)11)4-8(2)6-10/h4-6H,1-3H3",152.1904,6,1,1,0,0
C5MDICARB,O=CC(=CC(=O)C)C,"InChI=1S/C6H8O2/c1-5(4-7)3-6(2)8/h3-4H,1-2H3",112.1265,4,1,1,0,0
C7M2HOAO2,[O]OC(C(=CC(=O)C)C)C(C)(O)C=O,"InChI=1S/C9H13O5/c1-6(4-7(2)11)8(14-13)9(3,12)5-10/h4-5,8,12H,1-3H3",201.1965,7,1,1,1,0
C7M2HOAO,O=CC(C)(O)C([O])C(=CC(=O)C)C,"InChI=1S/C9H13O4/c1-6(4-7(2)11)8(12)9(3,13)5-10/h4-5,8,13H,1-3H3",185.1971,7,1,1,0,0
C6M2DB2CO3,[O]OC(=O)C(=CC(=CC(=O)C)C)C,"InChI=1S/C9H11O4/c1-6(5-8(3)10)4-7(2)9(11)13-12/h4-5H,1-3H3",183.1812,6,0,2,1,0
C7M2HOCOA,O=CC(C)(O)C(=O)C(=CC(=O)C)C,"InChI=1S/C9H12O4/c1-6(4-7(2)11)8(12)9(3,13)5-10/h4-5,13H,1-3H3",184.1892,7,1,2,0,0
C7M2HOAOOH,OOC(C(=CC(=O)C)C)C(C)(O)C=O,"InChI=1S/C9H14O5/c1-6(4-7(2)11)8(14-13)9(3,12)5-10/h4-5,8,12-13H,1-3H3",202.2045,7,1,1,1,0
C7M2A2OH,O=CC(C)(O)C(O)C(=CC(=O)C)C,"InChI=1S/C9H14O4/c1-6(4-7(2)11)8(12)9(3,13)5-10/h4-5,8,12-13H,1-3H3",186.2051,7,1,1,0,0
C6M2DB2PAN,O=N(=O)OOC(=O)C(=CC(=CC(=O)C)C)C,"InChI=1S/C9H11NO6/c1-6(5-8(3)11)4-7(2)9(12)15-16-10(13)14/h4-5H,1-3H3",229.1867,6,0,2,2,1
C6M2DBCO2H,CC(=O)C=C(C)C=C(C)C(=O)O,"InChI=1S/C9H12O3/c1-6(5-8(3)10)4-7(2)9(11)12/h4-5H,1-3H3,(H,11,12)",168.1898,6,0,2,0,0
C6M2DBCO3H,OOC(=O)C(=CC(=CC(=O)C)C)C,"InChI=1S/C9H12O4/c1-6(5-8(3)10)4-7(2)9(11)13-12/h4-5,12H,1-3H3",184.1892,6,0,2,1,0
C6CO3MOH,O=CC(C)(O)C(=O)C(=O)C,"InChI=1S/C6H8O4/c1-4(8)5(9)6(2,10)3-7/h3,10H,1-2H3",144.1253,5,1,2,0,0
C9CO3OH2O2,[O]OC(C)(C(O)C(=O)C)C(=O)C(C)(O)C=O,"InChI=1S/C9H13O7/c1-5(11)6(12)9(3,16-15)7(13)8(2,14)4-10/h4,6,12,14H,1-3H3",233.1953,8,1,2,1,0
C9CO3OH2O,O=CC(C)(O)C(=O)C(C)([O])C(O)C(=O)C,"InChI=1S/C9H13O6/c1-5(11)6(12)9(3,15)7(13)8(2,14)4-10/h4,6,12,14H,1-3H3",217.1959,8,1,2,0,0
C9CO3OHOOH,OOC(C)(C(O)C(=O)C)C(=O)C(C)(O)C=O,"InChI=1S/C9H14O7/c1-5(11)6(12)9(3,16-15)7(13)8(2,14)4-10/h4,6,12,14-15H,1-3H3",234.2033,8,1,2,1,0
C9CO3OH3,O=CC(C)(O)C(=O)C(C)(O)C(O)C(=O)C,"InChI=1S/C9H14O6/c1-5(11)6(12)9(3,15)7(13)8(2,14)4-10/h4,6,12,14-15H,1-3H3",218.2039,8,1,2,0,0
